listing_id,price,bathrooms,bedrooms,cancellation_policy,guests_included,property_type,zipcode,star_rating,reviews_count,city,room_type
78505,500,2,4,moderate,6,House,78704,5,9,Austin,Entire home
78584,375,2,2,strict,4,House,78702,5,3,Austin,Entire home
78640,42,1,1,moderate,2,House,78752,5,9,Austin,Private room
78731,500,1,2,strict,4,House,78702,5,3,Austin,Entire home
78747,75,1,1,strict,1,House,90291,5,18,Los Angeles,Private room
78749,500,1,1,strict,1,Apartment,78701,5,5,Austin,Entire home
78757,195,1,1,strict,2,House,78704,5,54,Austin,Private room
78831,109,1.5,1,moderate,2,House,78751,5,193,Austin,Entire home
78884,179,1,1,strict,2,Apartment,78704,5,40,Austin,Entire home
78898,90,1,0,moderate,2,Apartment,78704,5,103,Austin,Entire home
78903,235,1,2,flexible,5,House,78722,5,4,Austin,Entire home
78908,300,2,3,strict,2,House,78704,5,4,Austin,Entire home
78974,75,1,1,strict,2,Apartment,78704,5,295,Austin,Entire home
79086,350,2.5,3,strict,4,House,78746,5,3,Austin,Entire home
79100,90,1,1,strict,2,House,78723,5,3,Austin,Entire home
79165,85,1,1,strict,1,House,78741,5,29,Austin,Private room
79183,175,2,1,strict,1,House,78741,5,17,Austin,Private room
79196,120,1,1,strict,4,House,78741,4.5,16,Austin,Private room
79316,235,2,3,moderate,6,House,90034,4.5,6,Los Angeles,Entire home
79335,229,1,2,strict,1,Townhouse,78704,5,30,Austin,Entire home
79377,69,1,1,strict,1,Apartment,90028,4.5,15,Los Angeles,Entire home
79432,119,1,1,strict,2,Apartment,78703,5,39,Austin,Entire home
79447,78,,1,moderate,1,House,90291,3.5,34,Los Angeles,Private room
79502,150,1,1,strict,2,Apartment,90026,5,153,Los Angeles,Entire home
79510,40,1,1,strict,1,House,78745,5,6,Austin,Shared room
79603,600,1,2,moderate,1,House,78704,5,60,Austin,Entire home
79768,245,1,3,strict,4,House,78702,4.5,22,Austin,Entire home
79832,120,,1,strict,1,House,90068,5,297,Los Angeles,Entire home
80025,400,2,1,moderate,1,House,78722,5,3,Austin,Private room
80186,129,1,1,moderate,2,Apartment,90015,5,36,Los Angeles,Entire home
80189,49,1,1,moderate,2,House,78745,5,11,Austin,Private room
80211,75,1,1,moderate,1,Apartment,78750,5,4,Austin,Entire home
80383,80,1,1,moderate,4,House,78752,4.5,8,Austin,Private room
80458,75,1,1,strict,4,Apartment,90029,4.5,10,Los Angeles,Entire home
80494,100,2,3,strict,6,House,78748,4.5,5,Austin,Entire home
80674,131,1.5,1,strict,2,House,78704,5,5,Austin,Shared room
80714,119,1,1,strict,2,Apartment,90036,5,113,Los Angeles,Entire home
80734,160,1,1,strict,2,Apartment,90068,5,49,Los Angeles,Entire home
81250,150,1,1,strict,1,Apartment,78702,5,3,Austin,Entire home
81543,95,1,1,strict,2,Apartment,90028,4.5,13,Los Angeles,Entire home
81546,99,1,1,strict,2,Apartment,90028,4.5,15,Los Angeles,Entire home
81549,99,1,1,strict,2,Apartment,90028,4.5,16,Los Angeles,Entire home
81552,99,1,1,strict,2,Apartment,90028,4.5,8,Los Angeles,Entire home
81560,99,1,1,strict,1,Apartment,90028,4.5,14,Los Angeles,Entire home
81561,130,1,0,strict,2,Apartment,90068,5,9,Los Angeles,Entire home
81563,152,1,1,strict,2,Apartment,90028,4.5,9,Los Angeles,Entire home
81567,99,1,1,strict,2,Apartment,90028,4.5,11,Los Angeles,Entire home
81568,99,1,1,strict,2,Apartment,90028,4.5,11,Los Angeles,Entire home
81569,99,1,1,strict,2,Apartment,90028,5,12,Los Angeles,Entire home
81571,95,1,1,strict,3,Apartment,90028,4,10,Los Angeles,Entire home
81641,100,1,1,strict,1,Apartment,33138,4.5,3,Miami,Entire home
81701,300,2,2,strict,4,Apartment,90291,4.5,7,Los Angeles,Entire home
82624,85,1,1,moderate,2,House,78757,5,7,Austin,Private room
82633,69,2,1,flexible,1,House,90027,4.5,7,Los Angeles,Private room
82637,175,1,1,strict,1,Bed & Breakfast,02129,4,14,Boston,Private room
83322,95,,1,flexible,1,Apartment,78735,5,112,Austin,Entire home
83643,54,1,1,moderate,2,House,78752,5,106,Austin,Private room
83713,163,1,1,flexible,1,Apartment,33129,4,9,Miami,Entire home
83770,265,1,2,strict,4,House,78703,5,23,Austin,Entire home
83929,238,1,2,strict,3,House,90068,4.5,55,Los Angeles,Entire home
84089,310,2,2,strict,1,House,33129,4,19,Miami,Entire home
84092,257,2,3,moderate,1,Apartment,33129,4,11,Miami,Entire home
84106,250,2,3,strict,4,House,78704,5,69,Austin,Entire home
84286,65,1.5,1,moderate,2,House,78745,4.5,47,Austin,Private room
84334,150,1,1,moderate,2,Apartment,90036,5,16,Los Angeles,Entire home
84694,245,1,1,strict,2,Apartment,90068,4.5,7,Los Angeles,Entire home
84771,45,1,1,moderate,5,Condominium,78705,4.5,12,Austin,Entire home
84789,375,3,4,strict,6,House,91367,4.5,18,Los Angeles,Entire home
85039,260,1,3,strict,4,House,90291,4.5,16,Los Angeles,Entire home
85042,275,2,2,strict,5,House,90291,4.5,9,Los Angeles,Entire home
85065,145,1,1,strict,2,House,90036,4.5,35,Los Angeles,Entire home
85208,285,1,1,strict,2,House,90068,5,105,Los Angeles,Entire home
85246,110,2,1,moderate,1,House,90019,5,19,Los Angeles,Private room
85254,450,2,3,strict,4,House,90291,4,7,Los Angeles,Entire home
85359,1000,2,3,moderate,2,House,90046,5,40,Los Angeles,Entire home
85362,50,1,1,moderate,1,Apartment,90046,4.5,92,Los Angeles,Private room
85973,95,1,2,strict,1,Bungalow,91042,4.5,7,Los Angeles,Entire home
86101,249,3,3,strict,6,House,90028,4.5,10,Los Angeles,Entire home
86674,150,1,1,strict,1,Apartment,90026,5,106,Los Angeles,Entire home
86862,45,1.5,1,strict,1,House,90026,5,59,Los Angeles,Private room
86945,79,,1,moderate,1,House,90046,5,32,Los Angeles,Private room
87200,185,1,1,moderate,2,Apartment,90069,4.5,33,Los Angeles,Entire home
87284,195,1.5,3,strict,6,House,90036,4.5,89,Los Angeles,Entire home
87595,89,1,1,flexible,1,House,90045,5,196,Los Angeles,Entire home
87993,150,1,2,flexible,4,House,78751,4.5,3,Austin,Entire home
89282,2500,3,4,strict,8,House,78704,5,5,Austin,Entire home
89475,199,2,4,strict,1,House,78757,5,14,Austin,Entire home
90898,80,1,1,strict,2,House,78704,5,49,Austin,Private room
91758,98,1,1,flexible,1,Camper/RV,90066,5,111,Los Angeles,Entire home
93505,199,1,2,moderate,0,Apartment,02129,4.5,147,Boston,Entire home
94178,75,2,1,strict,2,Apartment,90026,5,14,Los Angeles,Entire home
95160,150,1,2,strict,1,Apartment,90026,5,9,Los Angeles,Entire home
95242,100,1,1,strict,3,Apartment,90036,4,67,Los Angeles,Entire home
95252,175,1,2,strict,1,House,90038,4.5,3,Los Angeles,Entire home
95453,175,1,0,strict,2,Apartment,02134,5,8,Boston,Entire home
96334,79,0,1,strict,1,House,91364,4.5,22,Los Angeles,Private room
97620,350,2,1,strict,1,Apartment,78701,4.5,3,Austin,Entire home
97659,235,1,2,strict,4,House,90291,4.5,16,Los Angeles,Entire home
98356,175,1.5,2,strict,1,Apartment,90068,5,6,Los Angeles,Entire home
99962,95,1.5,1,strict,1,Apartment,90068,5,3,Los Angeles,Private room
100327,150,1,1,strict,3,Apartment,90046,4.5,58,Los Angeles,Entire home
101052,250,2,1,moderate,2,Villa,91604,5,66,Los Angeles,Private room
101442,89,1,1,strict,2,House,90065,5,25,Los Angeles,Private room
101527,49,1,1,moderate,1,House,91411,4.5,12,Los Angeles,Private room
101588,260,1,1,strict,3,House,90291,5,94,Los Angeles,Entire home
101702,100,1,,strict,1,Apartment,90026,5,95,Los Angeles,Entire home
101734,50,1,1,flexible,1,Apartment,78722,5,11,Austin,Entire home
102306,450,3.5,4,strict,4,House,78731,5,15,Austin,Entire home
102400,120,1,1,strict,2,House,90026,5,50,Los Angeles,Entire home
103020,265,2,2,strict,4,House,90068,4.5,75,Los Angeles,Entire home
103185,121,1.5,1,moderate,1,House,90291,5,25,Los Angeles,Private room
104010,199,1.5,2,strict,4,House,90065,5,110,Los Angeles,Entire home
104099,95,1,1,moderate,2,House,78704,5,62,Austin,Entire home
104386,148,1,2,strict,1,House,78704,5,84,Austin,Entire home
104444,175,2,2,strict,4,House,90036,4.5,79,Los Angeles,Entire home
104457,185,1,2,strict,4,House,90036,4.5,105,Los Angeles,Entire home
104643,140,1.5,1,strict,1,Apartment,33139,4,22,Miami,Entire home
106061,80,1,1,strict,1,Apartment,90026,5,69,Los Angeles,Entire home
107628,148,1,1,strict,3,Apartment,90039,5,23,Los Angeles,Entire home
108525,130,1,1,strict,2,House,90068,5,54,Los Angeles,Entire home
109538,135,1,1,strict,2,House,90272,5,92,Los Angeles,Private room
109689,65,1,1,strict,1,House,90068,5,31,Los Angeles,Private room
111354,89,1,1,strict,2,Apartment,91604,4,6,Los Angeles,Entire home
111646,36,1.5,1,strict,2,Townhouse,91601,4.5,5,Los Angeles,Private room
112223,43,,1,strict,1,Apartment,90012,4.5,42,Los Angeles,Private room
112973,84,1,1,strict,2,Apartment,90028,3.5,7,Los Angeles,Entire home
113253,80,1,1,moderate,1,House,90035,5,3,Los Angeles,Private room
113779,119,1,1,super_strict_30,4,House,78751,5,32,Austin,Entire home
113791,75,,1,strict,1,House,78751,5,9,Austin,Private room
114203,125,1,1,strict,1,Apartment,90046,5,10,Los Angeles,Entire home
114285,100,1,1,moderate,2,Apartment,90026,5,71,Los Angeles,Entire home
114885,145,1,1,strict,2,Apartment,90291,5,5,Los Angeles,Entire home
115205,89,1,1,strict,1,House,90077,5,27,Los Angeles,Entire home
115407,130,,1,strict,2,Apartment,90068,5,60,Los Angeles,Entire home
115936,525,1,4,strict,1,Apartment,02130,3.5,6,Boston,Entire home
116433,45,1,1,moderate,1,House,78727,5,12,Austin,Private room
116558,325,1,1,strict,2,Apartment,90291,5,4,Los Angeles,Entire home
117628,115,1,1,flexible,3,Apartment,90027,5,11,Los Angeles,Entire home
117715,120,1,1,flexible,1,Apartment,90028,5,64,Los Angeles,Entire home
118905,300,1,2,strict,4,Apartment,02128,4.5,16,Boston,Entire home
119856,75,1,1,flexible,1,House,90039,5,7,Los Angeles,Private room
120226,90,1,1,flexible,1,House,90066,5,14,Los Angeles,Private room
120230,110,1,1,strict,2,Apartment,78704,5,102,Austin,Entire home
120897,299,2,2,strict,4,Apartment,33132,4.5,11,Miami,Entire home
121010,155,,1,flexible,1,House,90291,5,13,Los Angeles,Entire home
121134,275,2.5,3,strict,8,House,90032,5,16,Los Angeles,Entire home
121224,45,1,1,moderate,1,House,78748,5,9,Austin,Private room
121502,79,1,1,moderate,2,House,78717,5,7,Austin,Private room
122756,80,1,1,flexible,1,Apartment,33138,5,91,Miami,Entire home
122787,80,1,1,moderate,2,Apartment,90027,5,15,Los Angeles,Entire home
123570,70,1,1,moderate,1,House,90039,5,69,Los Angeles,Private room
124057,115,1,1,moderate,1,House,90291,5,27,Los Angeles,Private room
125239,440,2,2,strict,1,House,90291,5,14,Los Angeles,Entire home
125788,79,1,1,moderate,1,Apartment,78705,5,13,Austin,Entire home
127269,265,1,3,strict,4,House,90291,5,6,Los Angeles,Entire home
127294,129,1,1,flexible,1,Apartment,90019,5,82,Los Angeles,Entire home
127377,89,1,1,moderate,2,Apartment,90027,3.5,4,Los Angeles,Entire home
128036,170,1,1,strict,1,House,90046,5,46,Los Angeles,Entire home
128326,295,2,3,strict,6,House,78704,5,5,Austin,Entire home
128844,65,2,1,flexible,1,House,90027,4.5,45,Los Angeles,Private room
129975,185,1,1,moderate,2,House,90026,5,67,Los Angeles,Entire home
130972,49,1,1,moderate,1,Apartment,78746,4.5,6,Austin,Private room
131079,425,3,4,strict,7,House,90026,5,17,Los Angeles,Entire home
131557,115,1,1,strict,1,Apartment,90026,4.5,54,Los Angeles,Entire home
132127,100,1,1,strict,1,House,90026,5,54,Los Angeles,Entire home
132777,150,1,1,strict,1,Apartment,02114,4.5,6,Boston,Entire home
133158,159,1,1,strict,1,Apartment,02118,5,25,Boston,Entire home
133203,85,,1,flexible,1,Apartment,90291,5,32,Los Angeles,Private room
133321,165,1,2,strict,4,Apartment,90036,4.5,63,Los Angeles,Entire home
133941,89,1,1,strict,1,Apartment,90024,4.5,24,Los Angeles,Entire home
134044,149,1,1,strict,1,Apartment,90014,4.5,12,Los Angeles,Entire home
134187,217,2,2,moderate,0,Apartment,90035,5,5,Los Angeles,Entire home
134258,119,1,1,strict,2,Apartment,90048,5,33,Los Angeles,Entire home
135529,210,2,2,strict,4,Apartment,90005,5,20,Los Angeles,Entire home
135608,43,,1,strict,1,Dorm,90012,4.5,38,Los Angeles,Private room
135888,115,1,1,moderate,1,House,78751,4.5,13,Austin,Entire home
136506,60,2,1,strict,2,Apartment,33137,5,44,Miami,Private room
137215,350,1.5,2,strict,2,Apartment,90026,5,6,Los Angeles,Entire home
138211,135,1,1,moderate,2,House,90025,5,304,Los Angeles,Entire home
138244,92,1,1,strict,2,House,90039,5,55,Los Angeles,Entire home
138711,135,1,1,strict,1,Apartment,90026,4.5,3,Los Angeles,Entire home
139143,225,1.5,2,strict,4,House,90291,4.5,27,Los Angeles,Entire home
139693,24,1,1,moderate,1,House,78745,4.5,69,Austin,Private room
140246,175,1,1,strict,2,Apartment,90291,5,35,Los Angeles,Entire home
140474,136,1,2,super_strict_30,4,House,78751,5,21,Austin,Entire home
140504,119,1,1,super_strict_30,4,House,78751,5,15,Austin,Entire home
140561,199,2.5,4,strict,6,House,78744,5,5,Austin,Entire home
140651,574,2,4,moderate,8,House,78704,5,19,Austin,Entire home
141550,107,1,0,flexible,2,House,78702,4.5,141,Austin,Entire home
142103,220,1,3,moderate,2,Apartment,90035,5,6,Los Angeles,Entire home
143210,90,1,1,moderate,1,House,90039,5,64,Los Angeles,Private room
143547,120,1,1,strict,2,Apartment,90028,5,10,Los Angeles,Entire home
143838,225,1,2,moderate,2,House,90291,4,4,Los Angeles,Entire home
144554,125,1,1,flexible,1,Apartment,90291,5,3,Los Angeles,Private room
145190,120,1,1,moderate,1,House,90291,5,173,Los Angeles,Private room
145210,149,1,1,strict,1,House,78705,5,87,Austin,Entire home
146153,125,1,1,strict,1,House,78722,4.5,11,Austin,Entire home
147088,225,2,2,strict,4,House,90025,4.5,19,Los Angeles,Entire home
147876,80,1,1,strict,2,House,90065,4.5,8,Los Angeles,Entire home
148431,390,1,2,strict,4,House,90291,5,17,Los Angeles,Entire home
149030,155,2,4,strict,5,House,90006,4.5,6,Los Angeles,Entire home
150330,125,1,1,flexible,1,Apartment,90291,4.5,102,Los Angeles,Entire home
150591,124,1,1,strict,2,Apartment,90025,5,159,Los Angeles,Entire home
151356,255,1,2,strict,4,House,90026,5,31,Los Angeles,Entire home
152333,150,1,2,strict,4,Apartment,90036,4,73,Los Angeles,Entire home
153050,331,2,4,moderate,2,House,78752,5,48,Austin,Entire home
153336,165,1,3,strict,1,House,02119,4.5,10,Boston,Entire home
153412,280,1,2,strict,4,Apartment,90291,4.5,28,Los Angeles,Entire home
153861,150,1,2,strict,1,House,90064,4.5,9,Los Angeles,Entire home
154022,650,2,3,strict,10,Apartment,90291,5,6,Los Angeles,Entire home
154103,373,2,4,strict,1,House,78704,5,9,Austin,Entire home
154106,95,1,1,moderate,2,Apartment,90026,4.5,12,Los Angeles,Entire home
154768,68,1,1,flexible,1,Apartment,90025,5,14,Los Angeles,Private room
155272,75,2.5,1,strict,1,House,33137,4.5,10,Miami,Private room
155359,400,2.5,2,strict,6,House,78732,5,28,Austin,Entire home
156060,145,1,1,flexible,1,Treehouse,78704,5,44,Austin,Entire home
156321,75,1,1,moderate,1,House,91604,5,52,Los Angeles,Private room
157917,265,1,2,strict,4,Apartment,90291,4,4,Los Angeles,Entire home
158398,550,3,4,moderate,6,House,78704,5,7,Austin,Entire home
159169,129,1,2,strict,5,Apartment,90027,4.5,18,Los Angeles,Entire home
159271,75,1.5,1,strict,1,Apartment,90024,4.5,11,Los Angeles,Private room
159982,100,1,1,strict,2,House,90066,4.5,35,Los Angeles,Entire home
161972,200,1,1,strict,1,Apartment,90015,5,22,Los Angeles,Private room
162822,500,4,3,flexible,1,Apartment,90013,5,12,Los Angeles,Entire home
163941,225,1,2,strict,2,Apartment,02119,4.5,114,Boston,Entire home
163958,55,1,1,moderate,1,House,90029,5,20,Los Angeles,Private room
164021,115,1,2,strict,2,House,90029,5,3,Los Angeles,Entire home
164418,75,1,1,moderate,1,House,02132,4.5,35,Boston,Private room
164575,95,1,0,moderate,2,Apartment,90026,5,126,Los Angeles,Entire home
164933,95,1,1,flexible,2,House,33176,5,51,Miami,Entire home
164946,43,,1,strict,1,Dorm,90012,4.5,43,Los Angeles,Private room
165245,65,1,1,moderate,1,Apartment,91606,5,64,Los Angeles,Shared room
165975,100,1,1,strict,1,Apartment,90068,5,266,Los Angeles,Entire home
165978,249,1,2,strict,6,Apartment,90036,4.5,3,Los Angeles,Entire home
166561,79,1,1,strict,1,House,78704,5,234,Austin,Entire home
167057,119,1,1,moderate,2,House,90068,5,14,Los Angeles,Private room
168247,99,1,1,flexible,1,Apartment,90068,2.5,5,Los Angeles,Entire home
168477,89,1,1,flexible,1,House,90045,5,138,Los Angeles,Private room
168848,203,1,1,strict,1,Apartment,78703,4.5,4,Austin,Entire home
169080,249,2,3,strict,4,House,90068,4.5,16,Los Angeles,Entire home
169430,150,2,4,moderate,2,House,02119,4.5,94,Boston,Entire home
169459,85,1,1,strict,1,Apartment,90034,4.5,8,Los Angeles,Private room
169580,415,3.5,3,strict,5,House,90028,5,12,Los Angeles,Entire home
170715,200,1,1,strict,4,Apartment,02116,4.5,24,Boston,Entire home
170913,80,1,1,moderate,1,Bed & Breakfast,90068,5,52,Los Angeles,Private room
171028,75,1,1,flexible,1,House,33161,4.5,6,Miami,Private room
171233,190,1,2,strict,4,House,90028,5,7,Los Angeles,Entire home
171239,89,1,1,moderate,1,House,90038,5,178,Los Angeles,Private room
171929,100,1,1,strict,2,Apartment,90028,4.5,57,Los Angeles,Entire home
173402,150,1,2,strict,1,House,90039,4.5,9,Los Angeles,Entire home
173568,160,1,2,strict,4,Apartment,90036,4.5,76,Los Angeles,Entire home
174023,199,2.5,4,strict,6,House,78744,5,4,Austin,Entire home
174111,45,,1,moderate,2,House,33186,5,6,Miami,Private room
174251,115,1,1,moderate,1,House,90291,5,153,Los Angeles,Private room
174828,350,2,4,strict,8,House,78752,5,109,Austin,Entire home
174839,210,2,1,strict,4,Apartment,33140,5,16,Miami,Entire home
175125,80,1,1,flexible,1,Apartment,90046,4.5,8,Los Angeles,Entire home
175188,140,1,1,flexible,1,Apartment,90046,5,37,Los Angeles,Entire home
175770,79,1,1,flexible,1,Apartment,90291,4.5,3,Los Angeles,Private room
175935,229,1,1,moderate,2,Loft,90057,5,91,Los Angeles,Entire home
176006,60,1,1,strict,1,House,02125,4.5,83,Boston,Private room
176172,420,2,2,strict,5,House,90026,5,42,Los Angeles,Entire home
177129,69,1.5,1,strict,2,House,02124,5,113,Boston,Private room
178396,89,1,1,moderate,2,Apartment,90028,5,15,Los Angeles,Private room
179244,70,1.5,1,moderate,1,House,02122,4.5,80,Boston,Private room
179245,70,1.5,1,moderate,1,House,02122,4.5,33,Boston,Private room
179373,175,1,1,strict,2,Apartment,90068,5,17,Los Angeles,Entire home
179435,27,1,1,strict,1,House,33145,4.5,34,Miami,Private room
179852,50,1,1,strict,2,House,90068,5,12,Los Angeles,Private room
179885,700,1,2,strict,6,House,78704,4.5,3,Austin,Entire home
180174,89,,1,moderate,1,House,90046,5,26,Los Angeles,Private room
180628,105,1,1,moderate,2,Bed & Breakfast,90049,5,22,Los Angeles,Private room
181511,140,1,1,strict,2,Apartment,90039,5,12,Los Angeles,Entire home
181584,190,1,2,strict,4,House,90039,4.5,26,Los Angeles,Entire home
182049,300,1,2,flexible,4,Apartment,02128,5,34,Boston,Entire home
182359,48,1,1,strict,1,House,78704,5,35,Austin,Private room
182613,169,1,2,flexible,4,Apartment,02129,4.5,38,Boston,Entire home
183269,250,2,2,moderate,4,House,78702,5,14,Austin,Entire home
183449,45,1,1,moderate,0,House,33133,4.5,117,Miami,Entire home
183759,95,1,1,moderate,1,House,90036,5,42,Los Angeles,Private room
184739,75,1,1,strict,1,Apartment,90028,4.5,13,Los Angeles,Entire home
184783,240,2,2,strict,1,Apartment,33140,4,23,Miami,Entire home
184806,99,1,1,moderate,1,Apartment,90068,5,3,Los Angeles,Private room
184880,59,1.5,1,strict,1,House,90026,4.5,32,Los Angeles,Private room
185484,80,2,2,strict,1,Boat,33133,4,3,Miami,Private room
185536,75,1,1,moderate,1,House,90045,5,4,Los Angeles,Private room
185950,94,1,1,moderate,1,Other,90042,5,234,Los Angeles,Entire home
186155,95,1,1,strict,1,Apartment,90046,5,6,Los Angeles,Entire home
187057,58,1,1,flexible,1,House,90041,5,139,Los Angeles,Private room
187858,100,1,1,strict,2,House,90026,4.5,14,Los Angeles,Private room
187894,65,,1,strict,1,House,33137,4.5,102,Miami,Private room
188689,165,1,2,strict,2,House,90026,5,41,Los Angeles,Entire home
189140,180,1.5,1,strict,1,Apartment,90291,4.5,50,Los Angeles,Entire home
189850,170,1.5,1,strict,1,Apartment,90291,4.5,25,Los Angeles,Entire home
189965,115,1,1,strict,1,House,02129,4.5,31,Boston,Private room
190160,65,1.5,1,strict,1,House,90026,4.5,15,Los Angeles,Private room
190170,55,1,1,strict,1,House,02125,4.5,49,Boston,Private room
190227,250,1.5,1,strict,3,House,90291,4.5,101,Los Angeles,Entire home
191719,272,2,2,moderate,4,House,78704,5,63,Austin,Entire home
191733,120,1,1,moderate,2,House,90039,5,50,Los Angeles,Entire home
191904,65,1,1,moderate,1,Apartment,02124,4,10,Boston,Private room
